    8943    2630    3644    1558     600     322     155      32       2       0       0
749 97 1 1 3
787 97 1 1 1
789 97 1 1 5
801 97 1 1 3
580 98 1 1 8
670 98 1 1 1
680 98 1 1 3
727 98 1 1 5
736 98 1 1 1
789 98 1 1 1
801 98 1 1 2
580 99 1 1 9
581 99 1 1 3
675 99 1 1 2
726 99 1 1 1
727 99 1 1 5
730 99 1 1 1
731 99 1 1 2
736 99 1 1 2
737 99 1 1 2
738 99 1 1 2
739 99 1 1 2
740 99 1 1 1
746 99 1 1 1
747 99 1 1 3
786 99 1 1 2
787 99 1 1 2
788 99 1 1 2
789 99 1 1 3
800 99 1 1 2
801 99 1 1 6
580 100 1 1 8
581 100 1 1 3
666 100 1 1 1
667 100 1 1 1
678 100 1 1 1
727 100 1 1 2
730 100 1 1 2
731 100 1 1 2
742 100 1 1 1
793 100 1 1 1
794 100 1 1 1
799 100 1 1 2
580 101 1 1 6
